hgnc_symbol	gene_biotype	ensembl_gene_id	kegg	GO_category	Description	Cluster
DOK1	protein_coding	ENSG00000115325	No_kegg	NA	NA	ctrl_cluster2
EFHD1	protein_coding	ENSG00000115468	No_kegg	NA	NA	ctrl_cluster2
RMDN2	protein_coding	ENSG00000115841	No_kegg	NA	NA	ctrl_cluster2
AAK1	protein_coding	ENSG00000115977	No_kegg	NA	NA	ctrl_cluster2
EPAS1	protein_coding	ENSG00000116016	No_kegg	NA	NA	ctrl_cluster2
MARK1	protein_coding	ENSG00000116141	No_kegg	NA	NA	ctrl_cluster2
PAPPA2	protein_coding	ENSG00000116183	No_kegg	NA	NA	ctrl_cluster2
CEP104	protein_coding	ENSG00000116198	No_kegg	NA	NA	ctrl_cluster2
TCEANC2	protein_coding	ENSG00000116205	No_kegg	NA	NA	ctrl_cluster2
MIIP	protein_coding	ENSG00000116691	No_kegg	NA	NA	ctrl_cluster2
PHTF1	protein_coding	ENSG00000116793	No_kegg	NA	NA	ctrl_cluster2
ZBTB17	protein_coding	ENSG00000116809	No_kegg	NA	NA	ctrl_cluster2
AKT3	protein_coding	ENSG00000117020	kegg	NA	NA	ctrl_cluster2
ADGRL2	protein_coding	ENSG00000117114	No_kegg	NA	NA	ctrl_cluster2
ID3	protein_coding	ENSG00000117318	No_kegg	NA	NA	ctrl_cluster2
SLC2A1	protein_coding	ENSG00000117394	No_kegg	NA	NA	ctrl_cluster2
CCDC181	protein_coding	ENSG00000117477	No_kegg	NA	NA	ctrl_cluster2
PLPPR5	protein_coding	ENSG00000117598	No_kegg	NA	NA	ctrl_cluster2
C1orf54	protein_coding	ENSG00000118292	No_kegg	NA	NA	ctrl_cluster2
IRAG2	protein_coding	ENSG00000118308	No_kegg	NA	NA	ctrl_cluster2
ANKRD13C	protein_coding	ENSG00000118454	No_kegg	NA	NA	ctrl_cluster2
SGIP1	protein_coding	ENSG00000118473	No_kegg	NA	NA	ctrl_cluster2
SLC16A7	protein_coding	ENSG00000118596	No_kegg	NA	NA	ctrl_cluster2
FOXO3	protein_coding	ENSG00000118689	No_kegg	NA	NA	ctrl_cluster2
OLFM3	protein_coding	ENSG00000118733	No_kegg	NA	NA	ctrl_cluster2
CYP20A1	protein_coding	ENSG00000119004	No_kegg	NA	NA	ctrl_cluster2
SATB2	protein_coding	ENSG00000119042	No_kegg	NA	NA	ctrl_cluster2
NPC2	protein_coding	ENSG00000119655	No_kegg	NA	NA	ctrl_cluster2
PPP4R4	protein_coding	ENSG00000119698	No_kegg	NA	NA	ctrl_cluster2
TGFB3	protein_coding	ENSG00000119699	No_kegg	NA	NA	ctrl_cluster2
ATL2	protein_coding	ENSG00000119787	No_kegg	NA	NA	ctrl_cluster2
GRIA2	protein_coding	ENSG00000120251	No_kegg	NA	NA	ctrl_cluster2
SORBS3	protein_coding	ENSG00000120896	No_kegg	NA	NA	ctrl_cluster2
PDLIM2	protein_coding	ENSG00000120913	No_kegg	NA	NA	ctrl_cluster2
PSPC1	protein_coding	ENSG00000121390	No_kegg	NA	NA	ctrl_cluster2
ZRANB3	protein_coding	ENSG00000121988	No_kegg	NA	NA	ctrl_cluster2
ACVR2A	protein_coding	ENSG00000121989	No_kegg	NA	NA	ctrl_cluster2
SERAC1	protein_coding	ENSG00000122335	No_kegg	NA	NA	ctrl_cluster2
ZNF205	protein_coding	ENSG00000122386	No_kegg	NA	NA	ctrl_cluster2
ODF2L	protein_coding	ENSG00000122417	No_kegg	NA	NA	ctrl_cluster2
NXPH1	protein_coding	ENSG00000122584	No_kegg	NA	NA	ctrl_cluster2
DCAF10	protein_coding	ENSG00000122741	No_kegg	NA	NA	ctrl_cluster2
CNTFR	protein_coding	ENSG00000122756	No_kegg	NA	NA	ctrl_cluster2
CDKN2C	protein_coding	ENSG00000123080	No_kegg	NA	NA	ctrl_cluster2
CCDC91	protein_coding	ENSG00000123106	No_kegg	NA	NA	ctrl_cluster2
PKN1	protein_coding	ENSG00000123143	No_kegg	NA	NA	ctrl_cluster2
ADGRE5	protein_coding	ENSG00000123146	No_kegg	NA	NA	ctrl_cluster2
COQ8B	protein_coding	ENSG00000123815	No_kegg	NA	NA	ctrl_cluster2
MXD4	protein_coding	ENSG00000123933	No_kegg	NA	NA	ctrl_cluster2
DNPEP	protein_coding	ENSG00000123992	No_kegg	NA	NA	ctrl_cluster2
PLCG1	protein_coding	ENSG00000124181	No_kegg	NA	NA	ctrl_cluster2
ZNFX1	protein_coding	ENSG00000124201	No_kegg	NA	NA	ctrl_cluster2
RNF114	protein_coding	ENSG00000124226	No_kegg	NA	NA	ctrl_cluster2
PAIP2B	protein_coding	ENSG00000124374	No_kegg	NA	NA	ctrl_cluster2
MOCS1	protein_coding	ENSG00000124615	No_kegg	NA	NA	ctrl_cluster2
MT1G	protein_coding	ENSG00000125144	No_kegg	NA	NA	ctrl_cluster2
MT2A	protein_coding	ENSG00000125148	No_kegg	NA	NA	ctrl_cluster2
SLC2A4RG	protein_coding	ENSG00000125520	No_kegg	NA	NA	ctrl_cluster2
GRIA3	protein_coding	ENSG00000125675	No_kegg	NA	NA	ctrl_cluster2
TRIP10	protein_coding	ENSG00000125733	No_kegg	NA	NA	ctrl_cluster2
EML2	protein_coding	ENSG00000125746	No_kegg	NA	NA	ctrl_cluster2
VASP	protein_coding	ENSG00000125753	No_kegg	Neurogenesis	axon guidance,cell-cell adhesion via plasma-membrane adhesion molecules,neuron projection guidance	ctrl_cluster2
CENPB	protein_coding	ENSG00000125817	No_kegg	NA	NA	ctrl_cluster2
NKX2-2	protein_coding	ENSG00000125820	No_kegg	NA	NA	ctrl_cluster2
RRBP1	protein_coding	ENSG00000125844	No_kegg	NA	NA	ctrl_cluster2
TBC1D20	protein_coding	ENSG00000125875	No_kegg	NA	NA	ctrl_cluster2
STAT5A	protein_coding	ENSG00000126561	No_kegg	NA	NA	ctrl_cluster2
INTS11	protein_coding	ENSG00000127054	No_kegg	NA	NA	ctrl_cluster2
ZNF484	protein_coding	ENSG00000127081	No_kegg	NA	NA	ctrl_cluster2
FGFRL1	protein_coding	ENSG00000127418	No_kegg	Neurogenesis	axon guidance,cell-cell adhesion via plasma-membrane adhesion molecules,neuron projection guidance	ctrl_cluster2
KDR	protein_coding	ENSG00000128052	No_kegg	NA	NA	ctrl_cluster2
CDC42EP1	protein_coding	ENSG00000128283	No_kegg	NA	NA	ctrl_cluster2
APOL3	protein_coding	ENSG00000128284	No_kegg	NA	NA	ctrl_cluster2
MPST	protein_coding	ENSG00000128309	No_kegg	NA	NA	ctrl_cluster2
C22orf23	protein_coding	ENSG00000128346	No_kegg	NA	NA	ctrl_cluster2
FOXP2	protein_coding	ENSG00000128573	No_kegg	NA	NA	ctrl_cluster2
MTX2	protein_coding	ENSG00000128654	No_kegg	NA	NA	ctrl_cluster2
PLD2	protein_coding	ENSG00000129219	No_kegg	NA	NA	ctrl_cluster2
KIF1C	protein_coding	ENSG00000129250	No_kegg	NA	NA	ctrl_cluster2
KRI1	protein_coding	ENSG00000129347	No_kegg	NA	NA	ctrl_cluster2
SLC44A2	protein_coding	ENSG00000129353	No_kegg	NA	NA	ctrl_cluster2
ITFG1	protein_coding	ENSG00000129636	No_kegg	NA	NA	ctrl_cluster2
PGAP6	protein_coding	ENSG00000129925	No_kegg	NA	NA	ctrl_cluster2
STARD8	protein_coding	ENSG00000130052	No_kegg	NA	NA	ctrl_cluster2
DOCK6	protein_coding	ENSG00000130158	No_kegg	NA	NA	ctrl_cluster2
PRKCSH	protein_coding	ENSG00000130175	No_kegg	NA	NA	ctrl_cluster2
NECTIN2	protein_coding	ENSG00000130202	No_kegg	Neurogenesis	axon guidance,cell-cell adhesion via plasma-membrane adhesion molecules,neuron projection guidance	ctrl_cluster2
GDF1	protein_coding	ENSG00000130283	No_kegg	NA	NA	ctrl_cluster2
BST2	protein_coding	ENSG00000130303	No_kegg	NA	NA	ctrl_cluster2
PGPEP1	protein_coding	ENSG00000130517	No_kegg	NA	NA	ctrl_cluster2
UBAC1	protein_coding	ENSG00000130560	No_kegg	NA	NA	ctrl_cluster2
HIP1R	protein_coding	ENSG00000130787	No_kegg	NA	NA	ctrl_cluster2
SLC6A8	protein_coding	ENSG00000130821	No_kegg	NA	NA	ctrl_cluster2
RAB11FIP4	protein_coding	ENSG00000131242	No_kegg	NA	NA	ctrl_cluster2
TBC1D5	protein_coding	ENSG00000131374	No_kegg	NA	NA	ctrl_cluster2
MGAT1	protein_coding	ENSG00000131446	No_kegg	NA	NA	ctrl_cluster2
PSMC3IP	protein_coding	ENSG00000131470	No_kegg	NA	NA	ctrl_cluster2
EXOC4	protein_coding	ENSG00000131558	No_kegg	NA	NA	ctrl_cluster2
NINJ1	protein_coding	ENSG00000131669	No_kegg	NA	NA	ctrl_cluster2
KHDRBS3	protein_coding	ENSG00000131773	No_kegg	NA	NA	ctrl_cluster2
LLGL1	protein_coding	ENSG00000131899	No_kegg	NA	NA	ctrl_cluster2
CARD6	protein_coding	ENSG00000132357	No_kegg	NA	NA	ctrl_cluster2
ITGB4	protein_coding	ENSG00000132470	No_kegg	NA	NA	ctrl_cluster2
TRIM47	protein_coding	ENSG00000132481	No_kegg	NA	NA	ctrl_cluster2
MTSS2	protein_coding	ENSG00000132613	No_kegg	NA	NA	ctrl_cluster2
HSPA12B	protein_coding	ENSG00000132622	No_kegg	NA	NA	ctrl_cluster2
PCED1A	protein_coding	ENSG00000132635	No_kegg	NA	NA	ctrl_cluster2
NES	protein_coding	ENSG00000132688	No_kegg	NA	NA	ctrl_cluster2
BCAN	protein_coding	ENSG00000132692	No_kegg	NA	NA	ctrl_cluster2
CHRM3	protein_coding	ENSG00000133019	kegg	NA	NA	ctrl_cluster2
TMCC2	protein_coding	ENSG00000133069	No_kegg	NA	NA	ctrl_cluster2
DCLK1	protein_coding	ENSG00000133083	No_kegg	NA	NA	ctrl_cluster2
COG6	protein_coding	ENSG00000133103	No_kegg	NA	NA	ctrl_cluster2
RNF128	protein_coding	ENSG00000133135	No_kegg	NA	NA	ctrl_cluster2
SLF1	protein_coding	ENSG00000133302	No_kegg	NA	NA	ctrl_cluster2
DPF2	protein_coding	ENSG00000133884	No_kegg	NA	NA	ctrl_cluster2
CNTN6	protein_coding	ENSG00000134115	No_kegg	Neurogenesis	axon guidance,cell-cell adhesion via plasma-membrane adhesion molecules,neuron projection guidance	ctrl_cluster2
ROCK2	protein_coding	ENSG00000134318	No_kegg	NA	NA	ctrl_cluster2
ANO3	protein_coding	ENSG00000134343	No_kegg	NA	NA	ctrl_cluster2
RBM17	protein_coding	ENSG00000134453	No_kegg	NA	NA	ctrl_cluster2
HOOK1	protein_coding	ENSG00000134709	No_kegg	NA	NA	ctrl_cluster2
PRPF38A	protein_coding	ENSG00000134748	No_kegg	NA	NA	ctrl_cluster2
SLC43A3	protein_coding	ENSG00000134802	No_kegg	NA	NA	ctrl_cluster2
PSAT1	protein_coding	ENSG00000135069	No_kegg	NA	NA	ctrl_cluster2
P2RX4	protein_coding	ENSG00000135124	No_kegg	NA	NA	ctrl_cluster2
EPHA7	protein_coding	ENSG00000135333	No_kegg	Neurogenesis	axon guidance,cell-cell adhesion via plasma-membrane adhesion molecules,neuron projection guidance	ctrl_cluster2
GDF11	protein_coding	ENSG00000135414	No_kegg	NA	NA	ctrl_cluster2
AHI1	protein_coding	ENSG00000135541	No_kegg	NA	NA	ctrl_cluster2
HEY2	protein_coding	ENSG00000135547	No_kegg	NA	NA	ctrl_cluster2
DYNC1LI2	protein_coding	ENSG00000135720	No_kegg	NA	NA	ctrl_cluster2
CAPN9	protein_coding	ENSG00000135773	No_kegg	NA	NA	ctrl_cluster2
TMBIM1	protein_coding	ENSG00000135926	No_kegg	NA	NA	ctrl_cluster2
SLC41A2	protein_coding	ENSG00000136052	No_kegg	NA	NA	ctrl_cluster2
SETDB2	protein_coding	ENSG00000136169	No_kegg	NA	NA	ctrl_cluster2
BZW2	protein_coding	ENSG00000136261	No_kegg	NA	NA	ctrl_cluster2
DGKB	protein_coding	ENSG00000136267	No_kegg	NA	NA	ctrl_cluster2
CALCOCO2	protein_coding	ENSG00000136436	No_kegg	NA	NA	ctrl_cluster2
VPS45	protein_coding	ENSG00000136631	No_kegg	NA	NA	ctrl_cluster2
ZNG1B	protein_coding	ENSG00000136682	No_kegg	NA	NA	ctrl_cluster2
GYPC	protein_coding	ENSG00000136732	No_kegg	NA	NA	ctrl_cluster2
NIBAN2	protein_coding	ENSG00000136830	No_kegg	Neurogenesis	axon guidance,cell-cell adhesion via plasma-membrane adhesion molecules,neuron projection guidance	ctrl_cluster2
FPGS	protein_coding	ENSG00000136877	No_kegg	NA	NA	ctrl_cluster2
ANP32B	protein_coding	ENSG00000136938	No_kegg	NA	NA	ctrl_cluster2
TLN1	protein_coding	ENSG00000137076	No_kegg	NA	NA	ctrl_cluster2
CNPY3	protein_coding	ENSG00000137161	No_kegg	NA	NA	ctrl_cluster2
TAF8	protein_coding	ENSG00000137413	No_kegg	NA	NA	ctrl_cluster2
IL18BP	protein_coding	ENSG00000137496	No_kegg	NA	NA	ctrl_cluster2
NUMA1	protein_coding	ENSG00000137497	No_kegg	NA	NA	ctrl_cluster2
LRRC32	protein_coding	ENSG00000137507	No_kegg	NA	NA	ctrl_cluster2
ARHGAP20	protein_coding	ENSG00000137727	No_kegg	NA	NA	ctrl_cluster2
ALKBH8	protein_coding	ENSG00000137760	No_kegg	NA	NA	ctrl_cluster2
RPLP1	protein_coding	ENSG00000137818	No_kegg	NA	NA	ctrl_cluster2
LRRC49	protein_coding	ENSG00000137821	No_kegg	NA	NA	ctrl_cluster2
SLC44A5	protein_coding	ENSG00000137968	No_kegg	NA	NA	ctrl_cluster2
DYNC2LI1	protein_coding	ENSG00000138036	No_kegg	NA	NA	ctrl_cluster2
EXOC6	protein_coding	ENSG00000138190	No_kegg	NA	NA	ctrl_cluster2
STAT4	protein_coding	ENSG00000138378	No_kegg	NA	NA	ctrl_cluster2
MDH1B	protein_coding	ENSG00000138400	No_kegg	NA	NA	ctrl_cluster2
OLA1	protein_coding	ENSG00000138430	No_kegg	NA	NA	ctrl_cluster2
FAM13A	protein_coding	ENSG00000138640	No_kegg	NA	NA	ctrl_cluster2
EGF	protein_coding	ENSG00000138798	No_kegg	NA	NA	ctrl_cluster2
PPP3CA	protein_coding	ENSG00000138814	kegg	NA	NA	ctrl_cluster2
RGS3	protein_coding	ENSG00000138835	No_kegg	NA	NA	ctrl_cluster2
GUCD1	protein_coding	ENSG00000138867	No_kegg	NA	NA	ctrl_cluster2
CPNE8	protein_coding	ENSG00000139117	No_kegg	NA	NA	ctrl_cluster2
PPFIA2	protein_coding	ENSG00000139220	No_kegg	NA	NA	ctrl_cluster2
ASCL1	protein_coding	ENSG00000139352	No_kegg	NA	NA	ctrl_cluster2
ACVRL1	protein_coding	ENSG00000139567	No_kegg	NA	NA	ctrl_cluster2
N4BP2L1	protein_coding	ENSG00000139597	No_kegg	NA	NA	ctrl_cluster2
CDH24	protein_coding	ENSG00000139880	No_kegg	Neurogenesis	axon guidance,cell-cell adhesion via plasma-membrane adhesion molecules,neuron projection guidance	ctrl_cluster2
NOVA1	protein_coding	ENSG00000139910	No_kegg	NA	NA	ctrl_cluster2
SYT16	protein_coding	ENSG00000139973	No_kegg	NA	NA	ctrl_cluster2
KCNH5	protein_coding	ENSG00000140015	No_kegg	NA	NA	ctrl_cluster2
STON2	protein_coding	ENSG00000140022	No_kegg	NA	NA	ctrl_cluster2
SLC27A2	protein_coding	ENSG00000140284	No_kegg	NA	NA	ctrl_cluster2
ANP32A	protein_coding	ENSG00000140350	No_kegg	NA	NA	ctrl_cluster2
PML	protein_coding	ENSG00000140464	No_kegg	NA	NA	ctrl_cluster2
SCAMP2	protein_coding	ENSG00000140497	No_kegg	NA	NA	ctrl_cluster2
ZNF710	protein_coding	ENSG00000140548	No_kegg	NA	NA	ctrl_cluster2
FTO	protein_coding	ENSG00000140718	No_kegg	NA	NA	ctrl_cluster2
NKD1	protein_coding	ENSG00000140807	No_kegg	NA	NA	ctrl_cluster2
NOL3	protein_coding	ENSG00000140939	No_kegg	NA	NA	ctrl_cluster2
ZSCAN32	protein_coding	ENSG00000140987	No_kegg	NA	NA	ctrl_cluster2
TAF4B	protein_coding	ENSG00000141384	No_kegg	NA	NA	ctrl_cluster2
ASXL3	protein_coding	ENSG00000141431	No_kegg	NA	NA	ctrl_cluster2
TP53	protein_coding	ENSG00000141510	No_kegg	NA	NA	ctrl_cluster2
FOXK2	protein_coding	ENSG00000141568	No_kegg	NA	NA	ctrl_cluster2
TRIM65	protein_coding	ENSG00000141569	No_kegg	NA	NA	ctrl_cluster2
CBLN2	protein_coding	ENSG00000141668	No_kegg	NA	NA	ctrl_cluster2
ERBB2	protein_coding	ENSG00000141736	No_kegg	Neurogenesis	axon guidance,cell-cell adhesion via plasma-membrane adhesion molecules,neuron projection guidance	ctrl_cluster2
FKBP10	protein_coding	ENSG00000141756	No_kegg	NA	NA	ctrl_cluster2
SAMD1	protein_coding	ENSG00000141858	No_kegg	NA	NA	ctrl_cluster2
MVB12A	protein_coding	ENSG00000141971	No_kegg	NA	NA	ctrl_cluster2
CCDC97	protein_coding	ENSG00000142039	No_kegg	NA	NA	ctrl_cluster2
IFITM3	protein_coding	ENSG00000142089	No_kegg	NA	NA	ctrl_cluster2
PGGHG	protein_coding	ENSG00000142102	No_kegg	NA	NA	ctrl_cluster2
COL6A2	protein_coding	ENSG00000142173	No_kegg	NA	NA	ctrl_cluster2
AKT1	protein_coding	ENSG00000142208	kegg	NA	NA	ctrl_cluster2
EMP3	protein_coding	ENSG00000142227	No_kegg	NA	NA	ctrl_cluster2
RNPEPL1	protein_coding	ENSG00000142327	No_kegg	NA	NA	ctrl_cluster2
EPHA2	protein_coding	ENSG00000142627	No_kegg	NA	NA	ctrl_cluster2
RPL11	protein_coding	ENSG00000142676	No_kegg	NA	NA	ctrl_cluster2
MAP3K6	protein_coding	ENSG00000142733	No_kegg	NA	NA	ctrl_cluster2
HSPG2	protein_coding	ENSG00000142798	No_kegg	NA	NA	ctrl_cluster2
ITGB3BP	protein_coding	ENSG00000142856	No_kegg	NA	NA	ctrl_cluster2
TINAGL1	protein_coding	ENSG00000142910	No_kegg	NA	NA	ctrl_cluster2
MOB3C	protein_coding	ENSG00000142961	No_kegg	NA	NA	ctrl_cluster2
MAEL	protein_coding	ENSG00000143194	No_kegg	NA	NA	ctrl_cluster2
COP1	protein_coding	ENSG00000143207	No_kegg	NA	NA	ctrl_cluster2
USP21	protein_coding	ENSG00000143258	No_kegg	NA	NA	ctrl_cluster2
METTL25B	protein_coding	ENSG00000143303	No_kegg	NA	NA	ctrl_cluster2
HDGF	protein_coding	ENSG00000143321	No_kegg	NA	NA	ctrl_cluster2
XPR1	protein_coding	ENSG00000143324	No_kegg	NA	NA	ctrl_cluster2
MINDY1	protein_coding	ENSG00000143409	No_kegg	NA	NA	ctrl_cluster2
CERS2	protein_coding	ENSG00000143418	No_kegg	NA	NA	ctrl_cluster2
SYT14	protein_coding	ENSG00000143469	No_kegg	NA	NA	ctrl_cluster2
EPHX1	protein_coding	ENSG00000143819	No_kegg	NA	NA	ctrl_cluster2
GDF7	protein_coding	ENSG00000143869	No_kegg	Neurogenesis	axon guidance,cell-cell adhesion via plasma-membrane adhesion molecules,neuron projection guidance	ctrl_cluster2
TEX261	protein_coding	ENSG00000144043	No_kegg	NA	NA	ctrl_cluster2
ZC3H8	protein_coding	ENSG00000144161	No_kegg	NA	NA	ctrl_cluster2
SLC4A10	protein_coding	ENSG00000144290	No_kegg	NA	NA	ctrl_cluster2
UBR3	protein_coding	ENSG00000144357	No_kegg	NA	NA	ctrl_cluster2
GULP1	protein_coding	ENSG00000144366	No_kegg	NA	NA	ctrl_cluster2
NYAP2	protein_coding	ENSG00000144460	No_kegg	NA	NA	ctrl_cluster2
CTDSP1	protein_coding	ENSG00000144579	No_kegg	NA	NA	ctrl_cluster2
GMPPA	protein_coding	ENSG00000144591	No_kegg	NA	NA	ctrl_cluster2
TRPC1	protein_coding	ENSG00000144935	No_kegg	NA	NA	ctrl_cluster2
	lncRNA	ENSG00000145075	No_kegg	NA	NA	ctrl_cluster2
SLIT2	protein_coding	ENSG00000145147	No_kegg	Neurogenesis	axon guidance,cell-cell adhesion via plasma-membrane adhesion molecules,neuron projection guidance	ctrl_cluster2
EPHA5	protein_coding	ENSG00000145242	No_kegg	Neurogenesis	axon guidance,cell-cell adhesion via plasma-membrane adhesion molecules,neuron projection guidance	ctrl_cluster2
RNF175	protein_coding	ENSG00000145428	No_kegg	NA	NA	ctrl_cluster2
CDH18	protein_coding	ENSG00000145526	No_kegg	Neurogenesis	axon guidance,cell-cell adhesion via plasma-membrane adhesion molecules,neuron projection guidance	ctrl_cluster2
MYO10	protein_coding	ENSG00000145555	No_kegg	NA	NA	ctrl_cluster2
FBXL17	protein_coding	ENSG00000145743	No_kegg	NA	NA	ctrl_cluster2
GABRA6	protein_coding	ENSG00000145863	No_kegg	NA	NA	ctrl_cluster2
TNIP1	protein_coding	ENSG00000145901	No_kegg	NA	NA	ctrl_cluster2
MYLK4	protein_coding	ENSG00000145949	No_kegg	NA	NA	ctrl_cluster2
TRIM41	protein_coding	ENSG00000146063	No_kegg	NA	NA	ctrl_cluster2
PLA2G7	protein_coding	ENSG00000146070	No_kegg	NA	NA	ctrl_cluster2
PPP1R18	protein_coding	ENSG00000146112	No_kegg	NA	NA	ctrl_cluster2
MLIP	protein_coding	ENSG00000146147	No_kegg	NA	NA	ctrl_cluster2
HMGCLL1	protein_coding	ENSG00000146151	No_kegg	NA	NA	ctrl_cluster2
TBC1D32	protein_coding	ENSG00000146350	No_kegg	NA	NA	ctrl_cluster2
DYNLT1	protein_coding	ENSG00000146425	No_kegg	NA	NA	ctrl_cluster2
GIGYF1	protein_coding	ENSG00000146830	No_kegg	NA	NA	ctrl_cluster2
NLGN4X	protein_coding	ENSG00000146938	No_kegg	NA	NA	ctrl_cluster2
DENND2A	protein_coding	ENSG00000146966	No_kegg	NA	NA	ctrl_cluster2
LANCL3	protein_coding	ENSG00000147036	No_kegg	NA	NA	ctrl_cluster2
MSN	protein_coding	ENSG00000147065	No_kegg	NA	NA	ctrl_cluster2
SYBU	protein_coding	ENSG00000147642	No_kegg	NA	NA	ctrl_cluster2
LRP12	protein_coding	ENSG00000147650	No_kegg	NA	NA	ctrl_cluster2
CRB2	protein_coding	ENSG00000148204	No_kegg	Neurogenesis	axon guidance,cell-cell adhesion via plasma-membrane adhesion molecules,neuron projection guidance	ctrl_cluster2
ALAD	protein_coding	ENSG00000148218	No_kegg	NA	NA	ctrl_cluster2
MED22	protein_coding	ENSG00000148297	No_kegg	NA	NA	ctrl_cluster2
GTF3C5	protein_coding	ENSG00000148308	No_kegg	NA	NA	ctrl_cluster2
NOTCH1	protein_coding	ENSG00000148400	No_kegg	Neurogenesis	axon guidance,cell-cell adhesion via plasma-membrane adhesion molecules,neuron projection guidance	ctrl_cluster2
NACC2	protein_coding	ENSG00000148411	No_kegg	NA	NA	ctrl_cluster2
ADIRF	protein_coding	ENSG00000148671	No_kegg	NA	NA	ctrl_cluster2
DNAJB12	protein_coding	ENSG00000148719	No_kegg	NA	NA	ctrl_cluster2
ITPRIP	protein_coding	ENSG00000148841	No_kegg	NA	NA	ctrl_cluster2
ZNF214	protein_coding	ENSG00000149050	No_kegg	NA	NA	ctrl_cluster2
ZNF215	protein_coding	ENSG00000149054	No_kegg	NA	NA	ctrl_cluster2
TNKS1BP1	protein_coding	ENSG00000149115	No_kegg	NA	NA	ctrl_cluster2
ROM1	protein_coding	ENSG00000149489	No_kegg	NA	NA	ctrl_cluster2
EML3	protein_coding	ENSG00000149499	No_kegg	NA	NA	ctrl_cluster2
ESAM	protein_coding	ENSG00000149564	No_kegg	Neurogenesis	axon guidance,cell-cell adhesion via plasma-membrane adhesion molecules,neuron projection guidance	ctrl_cluster2
TAGLN	protein_coding	ENSG00000149591	No_kegg	NA	NA	ctrl_cluster2
FERMT3	protein_coding	ENSG00000149781	No_kegg	NA	NA	ctrl_cluster2
PLCB3	protein_coding	ENSG00000149782	kegg	NA	NA	ctrl_cluster2
CDC42EP2	protein_coding	ENSG00000149798	No_kegg	NA	NA	ctrl_cluster2
CNKSR2	protein_coding	ENSG00000149970	No_kegg	NA	NA	ctrl_cluster2
MKX	protein_coding	ENSG00000150051	No_kegg	NA	NA	ctrl_cluster2
CDH8	protein_coding	ENSG00000150394	No_kegg	Neurogenesis	axon guidance,cell-cell adhesion via plasma-membrane adhesion molecules,neuron projection guidance	ctrl_cluster2
WDR17	protein_coding	ENSG00000150627	No_kegg	NA	NA	ctrl_cluster2
GPR158	protein_coding	ENSG00000151025	No_kegg	NA	NA	ctrl_cluster2
THRB	protein_coding	ENSG00000151090	No_kegg	NA	NA	ctrl_cluster2
NGLY1	protein_coding	ENSG00000151092	No_kegg	NA	NA	ctrl_cluster2
SLC2A13	protein_coding	ENSG00000151229	No_kegg	NA	NA	ctrl_cluster2
EXT2	protein_coding	ENSG00000151348	No_kegg	NA	NA	ctrl_cluster2
PTPRO	protein_coding	ENSG00000151490	No_kegg	Neurogenesis	axon guidance,cell-cell adhesion via plasma-membrane adhesion molecules,neuron projection guidance	ctrl_cluster2
NBAS	protein_coding	ENSG00000151779	No_kegg	NA	NA	ctrl_cluster2
ZNF385D	protein_coding	ENSG00000151789	No_kegg	NA	NA	ctrl_cluster2
TDO2	protein_coding	ENSG00000151790	No_kegg	NA	NA	ctrl_cluster2
PARP8	protein_coding	ENSG00000151883	No_kegg	NA	NA	ctrl_cluster2
RABGAP1L	protein_coding	ENSG00000152061	No_kegg	NA	NA	ctrl_cluster2
ZFP36L2	protein_coding	ENSG00000152518	No_kegg	NA	NA	ctrl_cluster2
GRIA4	protein_coding	ENSG00000152578	No_kegg	NA	NA	ctrl_cluster2
PANK1	protein_coding	ENSG00000152782	No_kegg	NA	NA	ctrl_cluster2
GRM1	protein_coding	ENSG00000152822	No_kegg	NA	NA	ctrl_cluster2
CARHSP1	protein_coding	ENSG00000153048	No_kegg	NA	NA	ctrl_cluster2
RGPD3	protein_coding	ENSG00000153165	No_kegg	NA	NA	ctrl_cluster2
SCN3A	protein_coding	ENSG00000153253	No_kegg	NA	NA	ctrl_cluster2
CYRIB	protein_coding	ENSG00000153310	No_kegg	NA	NA	ctrl_cluster2
FBXL2	protein_coding	ENSG00000153558	No_kegg	NA	NA	ctrl_cluster2
UBP1	protein_coding	ENSG00000153560	No_kegg	NA	NA	ctrl_cluster2
CACNA2D1	protein_coding	ENSG00000153956	No_kegg	NA	NA	ctrl_cluster2
PPP2R5E	protein_coding	ENSG00000154001	No_kegg	NA	NA	ctrl_cluster2
ROBO4	protein_coding	ENSG00000154133	No_kegg	Neurogenesis	axon guidance,cell-cell adhesion via plasma-membrane adhesion molecules,neuron projection guidance	ctrl_cluster2
ROBO3	protein_coding	ENSG00000154134	No_kegg	Neurogenesis	axon guidance,cell-cell adhesion via plasma-membrane adhesion molecules,neuron projection guidance	ctrl_cluster2
ABCA5	protein_coding	ENSG00000154265	No_kegg	NA	NA	ctrl_cluster2
ADAMTS1	protein_coding	ENSG00000154734	No_kegg	NA	NA	ctrl_cluster2
OXNAD1	protein_coding	ENSG00000154814	No_kegg	NA	NA	ctrl_cluster2
PLCL2	protein_coding	ENSG00000154822	No_kegg	NA	NA	ctrl_cluster2
CXXC1	protein_coding	ENSG00000154832	No_kegg	NA	NA	ctrl_cluster2
ACSS1	protein_coding	ENSG00000154930	No_kegg	NA	NA	ctrl_cluster2
ANKRD40	protein_coding	ENSG00000154945	No_kegg	NA	NA	ctrl_cluster2
