hgnc_symbol	gene_biotype	ensembl_gene_id	kegg	GO_category	Description	Cluster
CLCN2	protein_coding	ENSG00000114859	No_kegg	NA	NA	AD_cluster2
ADAM23	protein_coding	ENSG00000114948	No_kegg	NA	NA	AD_cluster2
PSMD14	protein_coding	ENSG00000115233	kegg	NA	NA	AD_cluster2
PDE1A	protein_coding	ENSG00000115252	No_kegg	NA	NA	AD_cluster2
PCSK4	protein_coding	ENSG00000115257	No_kegg	NA	NA	AD_cluster2
GCA	protein_coding	ENSG00000115271	No_kegg	NA	NA	AD_cluster2
TTC31	protein_coding	ENSG00000115282	No_kegg	NA	NA	AD_cluster2
LOXL3	protein_coding	ENSG00000115318	No_kegg	NA	NA	AD_cluster2
DOK1	protein_coding	ENSG00000115325	No_kegg	NA	NA	AD_cluster2
STAT1	protein_coding	ENSG00000115415	No_kegg	NA	NA	AD_cluster2
GLS	protein_coding	ENSG00000115419	No_kegg	NA	NA	AD_cluster2
EFHD1	protein_coding	ENSG00000115468	No_kegg	NA	NA	AD_cluster2
TXNDC9	protein_coding	ENSG00000115514	No_kegg	NA	NA	AD_cluster2
RAB3GAP1	protein_coding	ENSG00000115839	No_kegg	Synapse signaling	synaptic transmission, glutamatergic	AD_cluster2
SLC25A12	protein_coding	ENSG00000115840	No_kegg	NA	NA	AD_cluster2
ORC4	protein_coding	ENSG00000115947	No_kegg	NA	NA	AD_cluster2
ATF2	protein_coding	ENSG00000115966	No_kegg	NA	NA	AD_cluster2
FARSB	protein_coding	ENSG00000116120	No_kegg	NA	NA	AD_cluster2
MARK1	protein_coding	ENSG00000116141	No_kegg	NA	NA	AD_cluster2
CEP104	protein_coding	ENSG00000116198	No_kegg	NA	NA	AD_cluster2
TCEANC2	protein_coding	ENSG00000116205	No_kegg	NA	NA	AD_cluster2
HDAC1	protein_coding	ENSG00000116478	No_kegg	NA	NA	AD_cluster2
TRIM62	protein_coding	ENSG00000116525	No_kegg	NA	NA	AD_cluster2
UCHL5	protein_coding	ENSG00000116750	No_kegg	NA	NA	AD_cluster2
AKT3	protein_coding	ENSG00000117020	kegg	NA	NA	AD_cluster2
ADGRL2	protein_coding	ENSG00000117114	No_kegg	NA	NA	AD_cluster2
ECE1	protein_coding	ENSG00000117298	No_kegg	Neurogenesis	axon guidance,cell morphogenesis involved in neuron differentiation,neuron projection guidance	AD_cluster2
CCDC181	protein_coding	ENSG00000117477	No_kegg	NA	NA	AD_cluster2
PLPPR5	protein_coding	ENSG00000117598	No_kegg	NA	NA	AD_cluster2
PLPPR4	protein_coding	ENSG00000117600	No_kegg	Neurogenesis,Synapse signaling	axon guidance,cell morphogenesis involved in neuron differentiation,neuron projection guidance,synaptic transmission, glutamatergic	AD_cluster2
RPS6KA1	protein_coding	ENSG00000117676	No_kegg	NA	NA	AD_cluster2
IRAG2	protein_coding	ENSG00000118308	No_kegg	NA	NA	AD_cluster2
SGIP1	protein_coding	ENSG00000118473	No_kegg	NA	NA	AD_cluster2
SLC16A7	protein_coding	ENSG00000118596	No_kegg	NA	NA	AD_cluster2
OLFM3	protein_coding	ENSG00000118733	No_kegg	NA	NA	AD_cluster2
HS1BP3	protein_coding	ENSG00000118960	No_kegg	NA	NA	AD_cluster2
CYP20A1	protein_coding	ENSG00000119004	No_kegg	NA	NA	AD_cluster2
PHF19	protein_coding	ENSG00000119403	No_kegg	NA	NA	AD_cluster2
PPP4R4	protein_coding	ENSG00000119698	No_kegg	NA	NA	AD_cluster2
ATL2	protein_coding	ENSG00000119787	No_kegg	NA	NA	AD_cluster2
PYROXD2	protein_coding	ENSG00000119943	No_kegg	NA	NA	AD_cluster2
C10orf88	protein_coding	ENSG00000119965	No_kegg	NA	NA	AD_cluster2
GRIA2	protein_coding	ENSG00000120251	No_kegg	Synapse signaling	synaptic transmission, glutamatergic	AD_cluster2
APAF1	protein_coding	ENSG00000120868	kegg	NA	NA	AD_cluster2
SORBS3	protein_coding	ENSG00000120896	No_kegg	NA	NA	AD_cluster2
UBIAD1	protein_coding	ENSG00000120942	No_kegg	NA	NA	AD_cluster2
PSPC1	protein_coding	ENSG00000121390	No_kegg	NA	NA	AD_cluster2
RNF2	protein_coding	ENSG00000121481	No_kegg	NA	NA	AD_cluster2
PILRB	protein_coding	ENSG00000121716	No_kegg	NA	NA	AD_cluster2
GTDC1	protein_coding	ENSG00000121964	No_kegg	NA	NA	AD_cluster2
ACVR2A	protein_coding	ENSG00000121989	No_kegg	NA	NA	AD_cluster2
SERAC1	protein_coding	ENSG00000122335	No_kegg	NA	NA	AD_cluster2
ODF2L	protein_coding	ENSG00000122417	No_kegg	NA	NA	AD_cluster2
KLHL7	protein_coding	ENSG00000122550	No_kegg	NA	NA	AD_cluster2
NXPH1	protein_coding	ENSG00000122584	No_kegg	NA	NA	AD_cluster2
POLM	protein_coding	ENSG00000122678	No_kegg	NA	NA	AD_cluster2
CNTFR	protein_coding	ENSG00000122756	No_kegg	NA	NA	AD_cluster2
CCDC91	protein_coding	ENSG00000123106	No_kegg	NA	NA	AD_cluster2
PKN1	protein_coding	ENSG00000123143	No_kegg	NA	NA	AD_cluster2
EEF1AKMT3	protein_coding	ENSG00000123427	No_kegg	NA	NA	AD_cluster2
TTC21B	protein_coding	ENSG00000123607	No_kegg	NA	NA	AD_cluster2
ACVR1C	protein_coding	ENSG00000123612	No_kegg	NA	NA	AD_cluster2
SLC12A4	protein_coding	ENSG00000124067	No_kegg	NA	NA	AD_cluster2
PREX1	protein_coding	ENSG00000124126	No_kegg	NA	NA	AD_cluster2
PLCG1	protein_coding	ENSG00000124181	No_kegg	NA	NA	AD_cluster2
SERPINB6	protein_coding	ENSG00000124570	No_kegg	NA	NA	AD_cluster2
MOCS1	protein_coding	ENSG00000124615	No_kegg	NA	NA	AD_cluster2
EEF1E1	protein_coding	ENSG00000124802	No_kegg	NA	NA	AD_cluster2
SOX9	protein_coding	ENSG00000125398	No_kegg	NA	NA	AD_cluster2
SLC2A4RG	protein_coding	ENSG00000125520	No_kegg	NA	NA	AD_cluster2
INSIG2	protein_coding	ENSG00000125629	No_kegg	NA	NA	AD_cluster2
PSD4	protein_coding	ENSG00000125637	No_kegg	NA	NA	AD_cluster2
GRIA3	protein_coding	ENSG00000125675	No_kegg	Synapse signaling	synaptic transmission, glutamatergic	AD_cluster2
TRIP10	protein_coding	ENSG00000125733	No_kegg	NA	NA	AD_cluster2
NKX2-2	protein_coding	ENSG00000125820	No_kegg	NA	NA	AD_cluster2
RBCK1	protein_coding	ENSG00000125826	No_kegg	NA	NA	AD_cluster2
RRBP1	protein_coding	ENSG00000125844	No_kegg	NA	NA	AD_cluster2
XRCC3	protein_coding	ENSG00000126215	No_kegg	NA	NA	AD_cluster2
FRMD8	protein_coding	ENSG00000126391	No_kegg	NA	NA	AD_cluster2
GLIS2	protein_coding	ENSG00000126603	No_kegg	NA	NA	AD_cluster2
SGPP1	protein_coding	ENSG00000126821	No_kegg	NA	NA	AD_cluster2
INTS11	protein_coding	ENSG00000127054	No_kegg	NA	NA	AD_cluster2
YEATS4	protein_coding	ENSG00000127337	No_kegg	NA	NA	AD_cluster2
FGFRL1	protein_coding	ENSG00000127418	No_kegg	NA	NA	AD_cluster2
SGCE	protein_coding	ENSG00000127990	No_kegg	NA	NA	AD_cluster2
CASD1	protein_coding	ENSG00000127995	No_kegg	NA	NA	AD_cluster2
APOL3	protein_coding	ENSG00000128284	No_kegg	NA	NA	AD_cluster2
MPST	protein_coding	ENSG00000128309	No_kegg	NA	NA	AD_cluster2
C22orf23	protein_coding	ENSG00000128346	No_kegg	NA	NA	AD_cluster2
SMO	protein_coding	ENSG00000128602	No_kegg	Neurogenesis	axon guidance,cell morphogenesis involved in neuron differentiation,neuron projection guidance	AD_cluster2
MTX2	protein_coding	ENSG00000128654	No_kegg	NA	NA	AD_cluster2
DLL4	protein_coding	ENSG00000128917	No_kegg	NA	NA	AD_cluster2
PSMA1	protein_coding	ENSG00000129084	kegg	NA	NA	AD_cluster2
KRI1	protein_coding	ENSG00000129347	No_kegg	NA	NA	AD_cluster2
TEP1	protein_coding	ENSG00000129566	No_kegg	NA	NA	AD_cluster2
ITFG1	protein_coding	ENSG00000129636	No_kegg	NA	NA	AD_cluster2
FGF13	protein_coding	ENSG00000129682	No_kegg	Neurogenesis	axon guidance,cell morphogenesis involved in neuron differentiation,neuron projection guidance	AD_cluster2
PGAP6	protein_coding	ENSG00000129925	No_kegg	NA	NA	AD_cluster2
MAU2	protein_coding	ENSG00000129933	No_kegg	NA	NA	AD_cluster2
STARD8	protein_coding	ENSG00000130052	No_kegg	NA	NA	AD_cluster2
SH3BP4	protein_coding	ENSG00000130147	No_kegg	NA	NA	AD_cluster2
DOCK6	protein_coding	ENSG00000130158	No_kegg	NA	NA	AD_cluster2
NECTIN2	protein_coding	ENSG00000130202	No_kegg	NA	NA	AD_cluster2
GDF1	protein_coding	ENSG00000130283	No_kegg	NA	NA	AD_cluster2
SLC27A1	protein_coding	ENSG00000130304	No_kegg	NA	NA	AD_cluster2
PGLS	protein_coding	ENSG00000130313	No_kegg	NA	NA	AD_cluster2
ARPC1B	protein_coding	ENSG00000130429	No_kegg	NA	NA	AD_cluster2
PGPEP1	protein_coding	ENSG00000130517	No_kegg	NA	NA	AD_cluster2
TRPM4	protein_coding	ENSG00000130529	No_kegg	NA	NA	AD_cluster2
ATXN10	protein_coding	ENSG00000130638	No_kegg	NA	NA	AD_cluster2
PNPLA7	protein_coding	ENSG00000130653	No_kegg	NA	NA	AD_cluster2
PAK4	protein_coding	ENSG00000130669	No_kegg	NA	NA	AD_cluster2
LAMA5	protein_coding	ENSG00000130702	No_kegg	NA	NA	AD_cluster2
OSBPL2	protein_coding	ENSG00000130703	No_kegg	NA	NA	AD_cluster2
ZC3H4	protein_coding	ENSG00000130749	No_kegg	NA	NA	AD_cluster2
HIP1R	protein_coding	ENSG00000130787	No_kegg	NA	NA	AD_cluster2
PLXNA3	protein_coding	ENSG00000130827	No_kegg	Neurogenesis	axon guidance,cell morphogenesis involved in neuron differentiation,neuron projection guidance	AD_cluster2
MGAT1	protein_coding	ENSG00000131446	No_kegg	NA	NA	AD_cluster2
TMEM204	protein_coding	ENSG00000131634	No_kegg	NA	NA	AD_cluster2
STARD3	protein_coding	ENSG00000131748	No_kegg	NA	NA	AD_cluster2
KHDRBS3	protein_coding	ENSG00000131773	No_kegg	NA	NA	AD_cluster2
LLGL1	protein_coding	ENSG00000131899	No_kegg	Neurogenesis	axon guidance,cell morphogenesis involved in neuron differentiation,neuron projection guidance	AD_cluster2
ZSWIM4	protein_coding	ENSG00000132003	No_kegg	NA	NA	AD_cluster2
RFX1	protein_coding	ENSG00000132005	No_kegg	NA	NA	AD_cluster2
PPARG	protein_coding	ENSG00000132170	No_kegg	NA	NA	AD_cluster2
RAMP1	protein_coding	ENSG00000132329	No_kegg	NA	NA	AD_cluster2
TBC1D14	protein_coding	ENSG00000132405	No_kegg	NA	NA	AD_cluster2
ZRANB2	protein_coding	ENSG00000132485	No_kegg	NA	NA	AD_cluster2
MTSS2	protein_coding	ENSG00000132613	No_kegg	NA	NA	AD_cluster2
PCED1A	protein_coding	ENSG00000132635	No_kegg	NA	NA	AD_cluster2
MUTYH	protein_coding	ENSG00000132781	No_kegg	NA	NA	AD_cluster2
LPIN3	protein_coding	ENSG00000132793	No_kegg	NA	NA	AD_cluster2
RBM38	protein_coding	ENSG00000132819	No_kegg	NA	NA	AD_cluster2
SLC41A1	protein_coding	ENSG00000133065	No_kegg	NA	NA	AD_cluster2
DCLK1	protein_coding	ENSG00000133083	No_kegg	Neurogenesis	axon guidance,cell morphogenesis involved in neuron differentiation,neuron projection guidance	AD_cluster2
COG6	protein_coding	ENSG00000133103	No_kegg	NA	NA	AD_cluster2
PRAM1	protein_coding	ENSG00000133246	No_kegg	NA	NA	AD_cluster2
KMT5C	protein_coding	ENSG00000133247	No_kegg	NA	NA	AD_cluster2
PDE6B	protein_coding	ENSG00000133256	No_kegg	NA	NA	AD_cluster2
SLF1	protein_coding	ENSG00000133302	No_kegg	NA	NA	AD_cluster2
DPF2	protein_coding	ENSG00000133884	No_kegg	NA	NA	AD_cluster2
MED6	protein_coding	ENSG00000133997	No_kegg	NA	NA	AD_cluster2
CHL1	protein_coding	ENSG00000134121	No_kegg	Neurogenesis	axon guidance,cell morphogenesis involved in neuron differentiation,neuron projection guidance	AD_cluster2
PPHLN1	protein_coding	ENSG00000134283	No_kegg	NA	NA	AD_cluster2
ROCK2	protein_coding	ENSG00000134318	No_kegg	NA	NA	AD_cluster2
ANO3	protein_coding	ENSG00000134343	No_kegg	NA	NA	AD_cluster2
RELCH	protein_coding	ENSG00000134444	No_kegg	NA	NA	AD_cluster2
LRP4	protein_coding	ENSG00000134569	No_kegg	Neurogenesis	axon guidance,cell morphogenesis involved in neuron differentiation,neuron projection guidance	AD_cluster2
HOOK1	protein_coding	ENSG00000134709	No_kegg	NA	NA	AD_cluster2
ARHGAP32	protein_coding	ENSG00000134909	No_kegg	NA	NA	AD_cluster2
NREP	protein_coding	ENSG00000134986	No_kegg	NA	NA	AD_cluster2
OSTF1	protein_coding	ENSG00000134996	No_kegg	NA	NA	AD_cluster2
MSI1	protein_coding	ENSG00000135097	No_kegg	NA	NA	AD_cluster2
SRPK2	protein_coding	ENSG00000135250	No_kegg	NA	NA	AD_cluster2
ADGRB3	protein_coding	ENSG00000135298	No_kegg	Neurogenesis	axon guidance,cell morphogenesis involved in neuron differentiation,neuron projection guidance	AD_cluster2
SNX14	protein_coding	ENSG00000135317	No_kegg	NA	NA	AD_cluster2
EPHA7	protein_coding	ENSG00000135333	No_kegg	Neurogenesis	axon guidance,cell morphogenesis involved in neuron differentiation,neuron projection guidance	AD_cluster2
AKIRIN2	protein_coding	ENSG00000135334	No_kegg	NA	NA	AD_cluster2
ITGA7	protein_coding	ENSG00000135424	No_kegg	NA	NA	AD_cluster2
AHI1	protein_coding	ENSG00000135541	No_kegg	NA	NA	AD_cluster2
CCDC142	protein_coding	ENSG00000135637	No_kegg	NA	NA	AD_cluster2
MPHOSPH6	protein_coding	ENSG00000135698	No_kegg	NA	NA	AD_cluster2
FBXL8	protein_coding	ENSG00000135722	No_kegg	NA	NA	AD_cluster2
FHOD1	protein_coding	ENSG00000135723	No_kegg	NA	NA	AD_cluster2
STX6	protein_coding	ENSG00000135823	No_kegg	NA	NA	AD_cluster2
GCC2	protein_coding	ENSG00000135968	No_kegg	NA	NA	AD_cluster2
MRPS9	protein_coding	ENSG00000135972	No_kegg	NA	NA	AD_cluster2
SLC41A2	protein_coding	ENSG00000136052	No_kegg	NA	NA	AD_cluster2
VPS36	protein_coding	ENSG00000136100	No_kegg	NA	NA	AD_cluster2
RNASEH2B	protein_coding	ENSG00000136104	No_kegg	NA	NA	AD_cluster2
LMO7	protein_coding	ENSG00000136153	No_kegg	NA	NA	AD_cluster2
TNS3	protein_coding	ENSG00000136205	No_kegg	NA	NA	AD_cluster2
BZW2	protein_coding	ENSG00000136261	No_kegg	NA	NA	AD_cluster2
DGKB	protein_coding	ENSG00000136267	No_kegg	NA	NA	AD_cluster2
CALCOCO2	protein_coding	ENSG00000136436	No_kegg	NA	NA	AD_cluster2
RPS6KC1	protein_coding	ENSG00000136643	No_kegg	NA	NA	AD_cluster2
ZNG1B	protein_coding	ENSG00000136682	No_kegg	NA	NA	AD_cluster2
STAM	protein_coding	ENSG00000136738	No_kegg	NA	NA	AD_cluster2
ODF2	protein_coding	ENSG00000136811	No_kegg	NA	NA	AD_cluster2
NIBAN2	protein_coding	ENSG00000136830	No_kegg	Neurogenesis	axon guidance,cell morphogenesis involved in neuron differentiation,neuron projection guidance	AD_cluster2
BAAT	protein_coding	ENSG00000136881	No_kegg	NA	NA	AD_cluster2
PLAA	protein_coding	ENSG00000137055	No_kegg	NA	NA	AD_cluster2
IL11RA	protein_coding	ENSG00000137070	No_kegg	NA	NA	AD_cluster2
TLN1	protein_coding	ENSG00000137076	No_kegg	NA	NA	AD_cluster2
TJAP1	protein_coding	ENSG00000137221	No_kegg	NA	NA	AD_cluster2
RIPK1	protein_coding	ENSG00000137275	No_kegg	NA	NA	AD_cluster2
PGBD1	protein_coding	ENSG00000137338	No_kegg	NA	NA	AD_cluster2
SLCO2B1	protein_coding	ENSG00000137491	No_kegg	NA	NA	AD_cluster2
IL18BP	protein_coding	ENSG00000137496	No_kegg	NA	NA	AD_cluster2
NUMA1	protein_coding	ENSG00000137497	No_kegg	NA	NA	AD_cluster2
ARHGAP20	protein_coding	ENSG00000137727	No_kegg	NA	NA	AD_cluster2
UNC13C	protein_coding	ENSG00000137766	No_kegg	Synapse signaling	synaptic transmission, glutamatergic	AD_cluster2
LRRC49	protein_coding	ENSG00000137821	No_kegg	NA	NA	AD_cluster2
GTF2B	protein_coding	ENSG00000137947	No_kegg	NA	NA	AD_cluster2
RAB1A	protein_coding	ENSG00000138069	No_kegg	NA	NA	AD_cluster2
EMILIN1	protein_coding	ENSG00000138080	No_kegg	NA	NA	AD_cluster2
EXOC6	protein_coding	ENSG00000138190	No_kegg	NA	NA	AD_cluster2
STAT4	protein_coding	ENSG00000138378	No_kegg	NA	NA	AD_cluster2
OLA1	protein_coding	ENSG00000138430	No_kegg	NA	NA	AD_cluster2
ABI2	protein_coding	ENSG00000138443	No_kegg	Neurogenesis	axon guidance,cell morphogenesis involved in neuron differentiation,neuron projection guidance	AD_cluster2
HERC3	protein_coding	ENSG00000138641	No_kegg	NA	NA	AD_cluster2
RAP1GDS1	protein_coding	ENSG00000138698	No_kegg	NA	NA	AD_cluster2
CDKL2	protein_coding	ENSG00000138769	No_kegg	NA	NA	AD_cluster2
PAPSS1	protein_coding	ENSG00000138801	No_kegg	NA	NA	AD_cluster2
PPP3CA	protein_coding	ENSG00000138814	kegg	Neurogenesis	axon guidance,cell morphogenesis involved in neuron differentiation,neuron projection guidance	AD_cluster2
ETNK1	protein_coding	ENSG00000139163	No_kegg	NA	NA	AD_cluster2
PPFIA2	protein_coding	ENSG00000139220	No_kegg	Neurogenesis	axon guidance,cell morphogenesis involved in neuron differentiation,neuron projection guidance	AD_cluster2
ZIC5	protein_coding	ENSG00000139800	No_kegg	NA	NA	AD_cluster2
ABHD13	protein_coding	ENSG00000139826	No_kegg	NA	NA	AD_cluster2
TSSK4	protein_coding	ENSG00000139908	No_kegg	NA	NA	AD_cluster2
NOVA1	protein_coding	ENSG00000139910	No_kegg	NA	NA	AD_cluster2
SYT16	protein_coding	ENSG00000139973	No_kegg	NA	NA	AD_cluster2
KCNH5	protein_coding	ENSG00000140015	No_kegg	NA	NA	AD_cluster2
CDAN1	protein_coding	ENSG00000140326	No_kegg	NA	NA	AD_cluster2
HMG20A	protein_coding	ENSG00000140382	No_kegg	NA	NA	AD_cluster2
SCAMP2	protein_coding	ENSG00000140497	No_kegg	NA	NA	AD_cluster2
MFGE8	protein_coding	ENSG00000140545	No_kegg	NA	NA	AD_cluster2
NKD1	protein_coding	ENSG00000140807	No_kegg	NA	NA	AD_cluster2
CMTM3	protein_coding	ENSG00000140931	No_kegg	NA	NA	AD_cluster2
ZSCAN32	protein_coding	ENSG00000140987	No_kegg	NA	NA	AD_cluster2
GALNS	protein_coding	ENSG00000141012	No_kegg	NA	NA	AD_cluster2
CTRL	protein_coding	ENSG00000141086	No_kegg	NA	NA	AD_cluster2
TAF4B	protein_coding	ENSG00000141384	No_kegg	NA	NA	AD_cluster2
ASXL3	protein_coding	ENSG00000141431	No_kegg	NA	NA	AD_cluster2
TTYH2	protein_coding	ENSG00000141540	No_kegg	NA	NA	AD_cluster2
FKBP10	protein_coding	ENSG00000141756	No_kegg	NA	NA	AD_cluster2
MVB12A	protein_coding	ENSG00000141971	No_kegg	NA	NA	AD_cluster2
CCDC97	protein_coding	ENSG00000142039	No_kegg	NA	NA	AD_cluster2
PGGHG	protein_coding	ENSG00000142102	No_kegg	NA	NA	AD_cluster2
ADAMTS10	protein_coding	ENSG00000142303	No_kegg	NA	NA	AD_cluster2
RNPEPL1	protein_coding	ENSG00000142327	No_kegg	NA	NA	AD_cluster2
MYO1F	protein_coding	ENSG00000142347	No_kegg	NA	NA	AD_cluster2
PRDM16	protein_coding	ENSG00000142611	No_kegg	NA	NA	AD_cluster2
HSPG2	protein_coding	ENSG00000142798	No_kegg	NA	NA	AD_cluster2
PRKACB	protein_coding	ENSG00000142875	No_kegg	NA	NA	AD_cluster2
TINAGL1	protein_coding	ENSG00000142910	No_kegg	NA	NA	AD_cluster2
MOB3C	protein_coding	ENSG00000142961	No_kegg	NA	NA	AD_cluster2
NME7	protein_coding	ENSG00000143156	No_kegg	NA	NA	AD_cluster2
DCAF6	protein_coding	ENSG00000143164	No_kegg	NA	NA	AD_cluster2
XPR1	protein_coding	ENSG00000143324	No_kegg	NA	NA	AD_cluster2
GABPB2	protein_coding	ENSG00000143458	No_kegg	NA	NA	AD_cluster2
SYT14	protein_coding	ENSG00000143469	No_kegg	NA	NA	AD_cluster2
EPHX1	protein_coding	ENSG00000143819	No_kegg	NA	NA	AD_cluster2
SOX13	protein_coding	ENSG00000143842	No_kegg	NA	NA	AD_cluster2
HNRNPLL	protein_coding	ENSG00000143889	No_kegg	NA	NA	AD_cluster2
WDPCP	protein_coding	ENSG00000143951	No_kegg	Neurogenesis	axon guidance,cell morphogenesis involved in neuron differentiation,neuron projection guidance	AD_cluster2
ABHD1	protein_coding	ENSG00000143994	No_kegg	NA	NA	AD_cluster2
TEX261	protein_coding	ENSG00000144043	No_kegg	NA	NA	AD_cluster2
ZC3H8	protein_coding	ENSG00000144161	No_kegg	NA	NA	AD_cluster2
NXPH2	protein_coding	ENSG00000144227	No_kegg	NA	NA	AD_cluster2
SLC4A10	protein_coding	ENSG00000144290	No_kegg	NA	NA	AD_cluster2
UBR3	protein_coding	ENSG00000144357	No_kegg	NA	NA	AD_cluster2
GULP1	protein_coding	ENSG00000144366	No_kegg	NA	NA	AD_cluster2
UNC80	protein_coding	ENSG00000144406	No_kegg	NA	NA	AD_cluster2
ACKR3	protein_coding	ENSG00000144476	No_kegg	NA	NA	AD_cluster2
CTDSP1	protein_coding	ENSG00000144579	No_kegg	NA	NA	AD_cluster2
SLIT2	protein_coding	ENSG00000145147	No_kegg	Neurogenesis	axon guidance,cell morphogenesis involved in neuron differentiation,neuron projection guidance	AD_cluster2
FIP1L1	protein_coding	ENSG00000145216	No_kegg	NA	NA	AD_cluster2
EPHA5	protein_coding	ENSG00000145242	No_kegg	Neurogenesis	axon guidance,cell morphogenesis involved in neuron differentiation,neuron projection guidance	AD_cluster2
SNCA	protein_coding	ENSG00000145335	kegg	NA	NA	AD_cluster2
CAMK2D	protein_coding	ENSG00000145349	No_kegg	NA	NA	AD_cluster2
ANK2	protein_coding	ENSG00000145362	No_kegg	NA	NA	AD_cluster2
NAF1	protein_coding	ENSG00000145414	No_kegg	NA	NA	AD_cluster2
RNF175	protein_coding	ENSG00000145428	No_kegg	NA	NA	AD_cluster2
GLRA3	protein_coding	ENSG00000145451	No_kegg	NA	NA	AD_cluster2
CDH18	protein_coding	ENSG00000145526	No_kegg	NA	NA	AD_cluster2
MYO10	protein_coding	ENSG00000145555	No_kegg	NA	NA	AD_cluster2
PAM	protein_coding	ENSG00000145730	No_kegg	NA	NA	AD_cluster2
FBXL17	protein_coding	ENSG00000145743	No_kegg	NA	NA	AD_cluster2
GABRA6	protein_coding	ENSG00000145863	No_kegg	NA	NA	AD_cluster2
PSD2	protein_coding	ENSG00000146005	No_kegg	NA	NA	AD_cluster2
FAM193B	protein_coding	ENSG00000146067	No_kegg	NA	NA	AD_cluster2
HMGCLL1	protein_coding	ENSG00000146151	No_kegg	NA	NA	AD_cluster2
INTS15	protein_coding	ENSG00000146576	No_kegg	NA	NA	AD_cluster2
SLC12A9	protein_coding	ENSG00000146828	No_kegg	NA	NA	AD_cluster2
GIGYF1	protein_coding	ENSG00000146830	No_kegg	NA	NA	AD_cluster2
DENND2A	protein_coding	ENSG00000146966	No_kegg	NA	NA	AD_cluster2
SYTL5	protein_coding	ENSG00000147041	No_kegg	NA	NA	AD_cluster2
SYBU	protein_coding	ENSG00000147642	No_kegg	NA	NA	AD_cluster2
LRP12	protein_coding	ENSG00000147650	No_kegg	NA	NA	AD_cluster2
EBAG9	protein_coding	ENSG00000147654	No_kegg	NA	NA	AD_cluster2
ZNF7	protein_coding	ENSG00000147789	No_kegg	NA	NA	AD_cluster2
C9orf72	protein_coding	ENSG00000147894	No_kegg	Neurogenesis	axon guidance,cell morphogenesis involved in neuron differentiation,neuron projection guidance	AD_cluster2
ZNG1E	protein_coding	ENSG00000147996	No_kegg	NA	NA	AD_cluster2
CRB2	protein_coding	ENSG00000148204	No_kegg	NA	NA	AD_cluster2
GTF3C5	protein_coding	ENSG00000148308	No_kegg	NA	NA	AD_cluster2
NOTCH1	protein_coding	ENSG00000148400	No_kegg	Neurogenesis	axon guidance,cell morphogenesis involved in neuron differentiation,neuron projection guidance	AD_cluster2
NACC2	protein_coding	ENSG00000148411	No_kegg	NA	NA	AD_cluster2
MINDY3	protein_coding	ENSG00000148481	No_kegg	NA	NA	AD_cluster2
PAOX	protein_coding	ENSG00000148832	No_kegg	NA	NA	AD_cluster2
BTBD10	protein_coding	ENSG00000148925	No_kegg	NA	NA	AD_cluster2
ZNF215	protein_coding	ENSG00000149054	No_kegg	NA	NA	AD_cluster2
TNKS1BP1	protein_coding	ENSG00000149115	No_kegg	NA	NA	AD_cluster2
ADAM33	protein_coding	ENSG00000149451	No_kegg	NA	NA	AD_cluster2
EML3	protein_coding	ENSG00000149499	No_kegg	NA	NA	AD_cluster2
CPSF7	protein_coding	ENSG00000149532	No_kegg	NA	NA	AD_cluster2
ESAM	protein_coding	ENSG00000149564	No_kegg	NA	NA	AD_cluster2
KIAA1755	protein_coding	ENSG00000149633	No_kegg	Neurogenesis	axon guidance,cell morphogenesis involved in neuron differentiation,neuron projection guidance	AD_cluster2
LTO1	protein_coding	ENSG00000149716	No_kegg	NA	NA	AD_cluster2
PLCB3	protein_coding	ENSG00000149782	kegg	NA	NA	AD_cluster2
CDC42EP2	protein_coding	ENSG00000149798	No_kegg	NA	NA	AD_cluster2
CNKSR2	protein_coding	ENSG00000149970	No_kegg	NA	NA	AD_cluster2
MPP7	protein_coding	ENSG00000150054	No_kegg	NA	NA	AD_cluster2
CDH8	protein_coding	ENSG00000150394	No_kegg	Synapse signaling	synaptic transmission, glutamatergic	AD_cluster2
GPM6A	protein_coding	ENSG00000150625	No_kegg	NA	NA	AD_cluster2
WDR17	protein_coding	ENSG00000150627	No_kegg	NA	NA	AD_cluster2
CD226	protein_coding	ENSG00000150637	No_kegg	NA	NA	AD_cluster2
PIH1D2	protein_coding	ENSG00000150773	No_kegg	NA	NA	AD_cluster2
GPR158	protein_coding	ENSG00000151025	No_kegg	NA	NA	AD_cluster2
THRB	protein_coding	ENSG00000151090	No_kegg	NA	NA	AD_cluster2
NGLY1	protein_coding	ENSG00000151092	No_kegg	NA	NA	AD_cluster2
SLC2A13	protein_coding	ENSG00000151229	No_kegg	NA	NA	AD_cluster2
AKAP6	protein_coding	ENSG00000151320	No_kegg	NA	NA	AD_cluster2
PTPRO	protein_coding	ENSG00000151490	No_kegg	Neurogenesis	axon guidance,cell morphogenesis involved in neuron differentiation,neuron projection guidance	AD_cluster2
NBAS	protein_coding	ENSG00000151779	No_kegg	NA	NA	AD_cluster2
ZNF385D	protein_coding	ENSG00000151789	No_kegg	NA	NA	AD_cluster2
PARP8	protein_coding	ENSG00000151883	No_kegg	NA	NA	AD_cluster2
CACUL1	protein_coding	ENSG00000151893	No_kegg	NA	NA	AD_cluster2
RABGAP1L	protein_coding	ENSG00000152061	No_kegg	NA	NA	AD_cluster2
